source,target,edge_type,weight,timestamp
u_6604,u_9473,transaction,2262.520518617781,1700278739.5851603
u_19340,u_802,transaction,695.0205742170355,1700278909.7158859
u_49722,u_1921,transaction,696.4949764307208,1700279207.3055005
u_22338,u_748,transaction,1064.7901713153553,1700279225.8114378
u_16328,u_7164,transaction,547.1408345134063,1700279417.098257
u_48893,u_9341,transaction,9833.469818526914,1700279455.786479
u_29235,u_43642,transaction,1230.9122977891363,1700279547.6085334
u_43871,u_3158,transaction,902.2130070649976,1700279580.2825713
u_39764,u_10726,transaction,743.3301564659698,1700279642.7930138
u_32400,u_4200,transaction,1466.7115400450505,1700279816.7570698
u_25690,u_1705,transaction,1821.4035814038516,1700279996.5197854
u_13849,u_42739,transaction,1536.415052885071,1700280714.6984055
u_37311,u_1907,transaction,1083.8084308324464,1700280748.8982954
u_48075,u_22942,transaction,1142.493378149445,1700281201.9220278
u_7269,u_36522,transaction,5334.683353214958,1700281377.7116716
u_6269,u_1093,transaction,933.7098755169907,1700281497.5705366
u_50407,u_50415,transaction,4400.156086919078,1700281768.1887715
u_26578,u_29670,transaction,1600.2943625159428,1700281832.7056398
u_159,u_11046,transaction,1034.5256030211524,1700282088.8697512
u_50549,u_50550,transaction,6505.843142924191,1700282255.817865
u_20542,u_20999,transaction,4233.22500660679,1700282288.2397463
u_50550,u_50551,transaction,5855.258828631772,1700282291.830244
u_50551,u_50552,transaction,5269.732945768595,1700282331.7879567
u_50552,u_50553,transaction,4742.759651191735,1700282351.0859773
u_50553,u_50554,transaction,4268.483686072562,1700282369.5813394
u_50554,u_50555,transaction,3841.635317465306,1700282400.701168
u_50555,u_50556,transaction,3457.471785718775,1700282460.2940695
u_50556,u_50557,transaction,3111.724607146898,1700282492.5278082
u_50557,u_50549,transaction,2800.5521464322082,1700282539.2114968
u_2311,u_3185,transaction,3349.8269825022926,1700282734.102002
u_3413,u_47210,transaction,21702.65574666042,1700282940.1704724
u_40308,u_2588,transaction,15571.264221404364,1700283161.0401223
u_42082,u_14874,transaction,5260.586377122962,1700283397.9882271
u_156,u_46885,transaction,3465.69208909614,1700283423.2470815
u_3413,u_31956,transaction,499.90046032035343,1700283711.7913027
u_2532,u_9431,transaction,3286.3661047726273,1700283745.6350873
u_857,u_27821,transaction,2839.05354308852,1700283746.3117585
u_9656,u_5642,transaction,4733.890181370728,1700284078.345951
u_951,u_47469,transaction,3441.520825212991,1700284261.3615835
u_42508,u_222,transaction,4287.406485138332,1700284852.4319315
u_4,u_26821,transaction,5281.312182365033,1700285001.705475
u_50830,u_50831,transaction,253.6916860398886,1700285119.7285197
u_22182,u_14246,transaction,993.983558526683,1700285156.9595726
u_110,u_8456,transaction,1001.4273906801377,1700285548.8982458
u_8344,u_35568,transaction,3990.4636014063453,1700285694.9384863
u_217,u_14358,transaction,3758.8588925105123,1700285740.1098166
u_2459,u_548,transaction,981.0414903555052,1700285809.7044153
u_16565,u_5383,transaction,1906.5666021384486,1700285831.0624237
u_48783,u_712,transaction,1241.8609991510866,1700286145.8424923
u_2241,u_214,transaction,653.4301823905042,1700286217.907628
u_15277,u_1572,transaction,3040.8797364581883,1700286341.9235032
u_2,u_3414,transaction,4562.731597570873,1700286675.7814448
u_12320,u_24167,transaction,8135.504132862013,1700286703.3580697
u_20580,u_29,transaction,764.5373171003134,1700287044.8128073
u_3160,u_25331,transaction,793.5091168973732,1700287218.894985
u_13542,u_1494,transaction,3199.950150485396,1700287469.6386113
u_42746,u_7133,transaction,249.8098902605831,1700287654.1680613
u_3691,u_20293,transaction,2826.243180880172,1700287729.9040334
u_11276,u_1531,transaction,5031.78788456191,1700287842.4844568
u_3731,u_33,transaction,2185.732228939835,1700287994.3550234
u_20668,u_32,transaction,13659.275587918131,1700288340.4824862
u_44293,u_822,transaction,768.8566379943834,1700288477.299524
u_7184,u_76,transaction,2294.7265905384133,1700288987.38559
u_50786,u_50796,transaction,1832.3844252914973,1700289461.017299
u_8663,u_1888,transaction,1503.3851969962936,1700289630.5604901
u_1153,u_27802,transaction,682.971957090713,1700289941.6750977
u_14388,u_1873,transaction,2171.86604534568,1700290177.1147668
u_16298,u_14541,transaction,3670.981791003102,1700290307.7870843
u_7772,u_592,transaction,1642.192860854386,1700290329.1952488
u_407,u_49130,transaction,1396.8213702306039,1700290556.563004
u_33,u_25506,transaction,669.4168739734863,1700290712.7856393
u_2388,u_19812,transaction,828.6982686463266,1700291406.2434707
u_11496,u_12395,transaction,2422.887966281433,1700291735.691486
u_19799,u_858,transaction,2051.6088712017913,1700291760.5571349
u_7214,u_21352,transaction,9617.576371053266,1700291809.2666073
u_31166,u_269,transaction,12529.749124226408,1700291816.123781
u_32294,u_716,transaction,277.3022137864495,1700291996.1405275
u_26936,u_18,transaction,6775.0077492007085,1700292287.1416812
u_21829,u_31019,transaction,1257.4842199943623,1700292304.815303
u_17506,u_11546,transaction,1069.9183251779966,1700292572.7541003
u_2079,u_45918,transaction,100.0,1700292661.3774781
u_27807,u_22760,transaction,342.0218772883067,1700292874.256498
u_6147,u_31774,transaction,2350.918375782808,1700293063.0746648
u_28571,u_358,transaction,6017.644893070158,1700293758.7666607
u_18671,u_9451,transaction,665.8494698546056,1700293858.6985967
u_3082,u_4455,transaction,1817.548146777058,1700294597.2825322
u_50869,u_50879,transaction,1471.2382454828753,1700294744.428265
u_38426,u_48087,transaction,1676.2742936432803,1700294929.0466743
u_2406,u_40060,transaction,3366.3080539400194,1700295202.0801203
u_648,u_35027,transaction,1895.615265395171,1700295239.9044704
u_1832,u_42169,transaction,610.2530460982565,1700295382.0942743
u_36418,u_709,transaction,8015.344999351262,1700295505.5244634
u_50631,u_50632,transaction,9996.391875465866,1700295767.899288
u_50632,u_50633,transaction,8996.75268791928,1700295800.5816302
u_50633,u_50634,transaction,8097.077419127352,1700295828.6162922
u_50634,u_50635,transaction,7287.369677214618,1700295859.1236537
u_50635,u_50631,transaction,6558.632709493155,1700295872.1572225
u_34916,u_392,transaction,2466.296111522402,1700295947.9651005
u_4471,u_4130,transaction,10800.486025164955,1700295998.1598527
u_7505,u_28484,transaction,4185.36466041053,1700296268.53806
u_19558,u_7155,transaction,1091.5633980393327,1700297128.661754
u_30417,u_11583,transaction,1327.4830509678634,1700297301.4519122
u_5179,u_441,transaction,9560.085195066087,1700297524.8753054
u_1607,u_909,transaction,470.96808384882405,1700297731.8016636
u_1764,u_9014,transaction,1721.7608851119548,1700298049.0116057
u_2995,u_15755,transaction,2529.677908490511,1700298096.7322032
u_2269,u_6531,transaction,1744.4148018635992,1700298862.117642
u_24747,u_12773,transaction,3329.52771398485,1700299014.708535
u_5439,u_1414,transaction,1702.6862982321422,1700299545.038944
u_15646,u_15016,transaction,2974.9969454670845,1700299750.843355
u_9493,u_40980,transaction,582.8039542898182,1700300087.9301553
u_17491,u_5305,transaction,654.8581323537082,1700300438.7169104
u_362,u_6630,transaction,3759.177650574524,1700300520.200665
u_28332,u_4825,transaction,4334.619800317815,1700300952.568034
u_34351,u_19,transaction,1935.9850892393001,1700301377.403844
u_46610,u_11314,transaction,2086.0941523125707,1700301580.5582714
u_21977,u_11600,transaction,4240.486722991833,1700301807.7560024
u_1288,u_3652,transaction,635.9950663374409,1700301821.9009871
u_12160,u_575,transaction,2708.669584979664,1700302045.0313194
u_23610,u_8167,transaction,2737.45644112196,1700302068.880135
u_14140,u_46602,transaction,3566.335296642646,1700302355.4482362
u_8147,u_95,transaction,1094.382740111955,1700302850.9917367
u_2021,u_8910,transaction,685.5738881061153,1700302956.8670514
u_3792,u_16577,transaction,306.13241987596825,1700302995.4337761
u_11157,u_3445,transaction,1822.346407652125,1700303178.9594524
u_46231,u_117,transaction,1846.03192243889,1700303370.9740825
u_4180,u_5320,transaction,1340.0804955577778,1700303391.2175817
u_25006,u_15215,transaction,1642.5403861343689,1700303608.5943544
u_3628,u_3183,transaction,366.95676766459854,1700303746.1944773
u_18031,u_35974,transaction,3196.3357584341447,1700303763.0354695
u_35665,u_5653,transaction,545.1432488244665,1700303799.155066
u_24645,u_22,transaction,7400.830037898633,1700303824.8172538
u_6656,u_2335,transaction,2491.8625600853607,1700303964.929668
u_31667,u_43344,transaction,5551.711317982879,1700304040.6065555
u_7226,u_22525,transaction,4219.288019975778,1700304106.6738207
u_51015,u_51020,transaction,1878.9939300747355,1700304722.204349
u_5172,u_39824,transaction,6037.941494776066,1700304843.863276
u_23133,u_49576,transaction,1200.6993104918636,1700305039.9385326
u_1590,u_40,transaction,2428.7718069838043,1700305052.7161794
u_31438,u_44300,transaction,2335.490346176071,1700305379.3329844
u_39036,u_49973,transaction,1557.1904833788913,1700305449.5562885
u_17034,u_477,transaction,700.0022008956906,1700305680.9500506
u_4993,u_7797,transaction,2320.2980956951897,1700305869.2232275
u_3443,u_10967,transaction,2652.969960956508,1700307194.587644
u_34535,u_362,transaction,4800.288874142191,1700307501.7264364
u_424,u_4695,transaction,1645.9885604219494,1700308436.4322274
u_1475,u_34646,transaction,1707.187461798555,1700308533.6449947
u_51291,u_51292,transaction,667.2095667539202,1700308955.0810564
u_51016,u_51022,transaction,740.2957082242731,1700309074.5500085
u_93,u_12892,transaction,7067.265967602082,1700309138.2841706
u_1813,u_25833,transaction,1877.2309604274028,1700309359.5948024
u_5181,u_1339,transaction,10414.204201841576,1700309896.3237784
u_4308,u_5757,transaction,3420.7182144404655,1700309923.2331035
u_1286,u_46681,transaction,1002.9954676969663,1700310025.5966096
u_31219,u_16464,transaction,4297.355851001737,1700310028.680165
u_1053,u_18535,transaction,2737.4247654016494,1700310218.5706604
u_38676,u_2604,transaction,8755.639445156708,1700310239.343695
u_29615,u_416,transaction,29142.81344179177,1700310403.9938028
u_11245,u_40117,transaction,1755.9006344941176,1700311216.0742502
u_40883,u_6311,transaction,4148.483538293527,1700311409.7248862
u_1855,u_26042,transaction,1323.35845432128,1700311455.9788744
u_426,u_9450,transaction,9603.70753393981,1700311872.784291
u_45081,u_12683,transaction,3200.7525788830367,1700311993.9101462
u_1581,u_15576,transaction,482.8793323705125,1700312025.5582035
u_38345,u_33496,transaction,1144.5667506607988,1700312137.4583447
u_50118,u_50124,transaction,2333.759582035639,1700312255.439102
u_43570,u_1214,transaction,975.2699389309945,1700312267.624909
u_17771,u_48665,transaction,18135.68525571246,1700312346.2727535
u_8148,u_156,transaction,2886.9342997553517,1700312704.3064373
u_10915,u_1743,transaction,609.2637887879488,1700313108.465076
u_3768,u_25380,transaction,1172.8900572329653,1700313155.41479
u_48248,u_3125,transaction,777.1830924416739,1700313251.5600805
u_34968,u_5679,transaction,683.9178322086773,1700313320.7342334
u_5861,u_8605,transaction,4327.682310246887,1700313546.0704112
u_25,u_37835,transaction,2460.229462996912,1700314225.0929644
u_24996,u_3039,transaction,579.5861588122397,1700314278.265119
u_30899,u_22311,transaction,3574.2144523424054,1700314408.630067
u_20704,u_4575,transaction,1119.710850940497,1700314950.1042755
u_15317,u_4,transaction,450.43773608456746,1700315072.9783015
u_35755,u_23663,transaction,2812.3076404007325,1700315084.1037197
u_7038,u_2230,transaction,379.3680255371338,1700315328.0255103
u_1825,u_37887,transaction,14136.898383079195,1700315413.8441699
u_47193,u_22306,transaction,520.5827080040298,1700315484.6651127
u_3187,u_2039,transaction,1997.4993756759034,1700315645.510029
u_34298,u_39886,transaction,1088.2278991487528,1700315805.3270159
u_1854,u_37686,transaction,1928.325950669836,1700316466.9619582
u_5035,u_40869,transaction,8076.471878420357,1700316650.4074113
u_50870,u_50878,transaction,1460.848121390145,1700317684.0535536
u_1288,u_44148,transaction,199.75400745424145,1700317895.5968878
u_56,u_1163,transaction,1352.9174930479198,1700318033.8626206
u_13206,u_2238,transaction,2961.8229058527186,1700319277.8598928
u_13711,u_4072,transaction,576.5030832554364,1700319331.983839
u_17887,u_17426,transaction,629.3426370697518,1700319505.2766757
u_12639,u_10,transaction,853.4358625335511,1700319907.3193073
u_13110,u_42010,transaction,1721.9873660237245,1700319987.9754698
u_16077,u_7984,transaction,2028.2766523616992,1700320262.0349102
u_37715,u_3689,transaction,816.5648658163855,1700320526.7632966
u_1895,u_21528,transaction,643.8566424754695,1700320567.1503897
u_4190,u_4901,transaction,697.9039877803492,1700320581.846828
u_10696,u_6132,transaction,1164.7583757810485,1700320622.420352
u_35440,u_45392,transaction,523.4345441680297,1700320812.6503065
u_6440,u_2324,transaction,2757.0616009222517,1700321572.6806412
u_36978,u_20892,transaction,686.7389547550681,1700322109.2816384
u_21564,u_33909,transaction,626.9007857238365,1700322201.5819874
u_21815,u_22102,transaction,4878.670889195678,1700322285.319723
u_5126,u_30988,transaction,4508.733719689876,1700323172.304538
u_39480,u_8428,transaction,5178.191566996341,1700323854.4579253
u_47867,u_26073,transaction,996.7151926571388,1700323893.2407434
u_8281,u_1997,transaction,955.7654762012836,1700323991.3670204
u_16,u_39092,transaction,2295.6909828409575,1700324176.356925
u_3487,u_39044,transaction,4906.01683326694,1700324243.4447489
u_1057,u_41871,transaction,7729.160594979687,1700324334.8655524
u_2042,u_80,transaction,2003.1668698548312,1700324829.1764743
u_1453,u_9782,transaction,1075.567413878489,1700325422.1927836
u_46698,u_32,transaction,254.762025507254,1700325528.1842897
u_9705,u_25132,transaction,3335.3477107271374,1700325572.0980887
u_39366,u_4576,transaction,2719.3166953307646,1700325685.494776
u_10018,u_5029,transaction,1453.884718052356,1700325801.4993052
u_19318,u_14185,transaction,938.1433514117126,1700325830.460931
u_945,u_15655,transaction,2785.723632184792,1700325973.1168468
u_14292,u_19813,transaction,688.0374548425,1700325983.3866184
u_30156,u_3280,transaction,402.2014733835545,1700326031.9381802
u_11751,u_270,transaction,7202.3237143352635,1700326253.92388
u_37401,u_24830,transaction,1254.7334626957663,1700326431.1989493
u_146,u_46498,transaction,240.20966247124795,1700326439.4540963
u_32204,u_13119,transaction,2527.672889484687,1700326572.9401648
u_14770,u_933,transaction,1144.7067199688233,1700326639.7790146
u_2425,u_6419,transaction,961.5657760494561,1700326909.3267176
u_5124,u_26446,transaction,9290.42855779602,1700327277.8739612
u_17624,u_46481,transaction,940.9242247771954,1700327663.1473958
u_43278,u_20740,transaction,3080.3028816248493,1700327743.0110216
u_19674,u_18093,transaction,3115.734980980398,1700328425.5399938
u_616,u_5206,transaction,1387.6170005165068,1700328568.141856
u_50322,u_50329,transaction,4385.734692224409,1700328819.5692272
u_50667,u_50668,transaction,18649.907685488157,1700329091.6788728
u_50668,u_50669,transaction,16784.916916939343,1700329131.592697
u_50669,u_50670,transaction,15106.425225245408,1700329191.5872707
u_50670,u_50671,transaction,13595.782702720868,1700329226.8268616
u_50671,u_50667,transaction,12236.20443244878,1700329252.305746
u_20246,u_12673,transaction,3575.0820603729326,1700329485.5850627
u_24430,u_14568,transaction,3630.908046002145,1700329624.159615
u_3311,u_6321,transaction,3306.979520791617,1700329649.4479034
u_30401,u_8000,transaction,639.9923218395369,1700329788.3743927
u_50210,u_50217,transaction,3984.6010602503934,1700330082.9186869
u_2701,u_34210,transaction,778.6544530593886,1700331114.567304
u_6483,u_202,transaction,1061.9436178192987,1700331485.6096416
u_31725,u_20798,transaction,2871.5042284292904,1700331732.5221298
u_1303,u_4,transaction,709.5005685618183,1700333241.4036121
u_50232,u_50241,transaction,2649.893970384676,1700333808.6940532
u_40195,u_18672,transaction,1796.289962296015,1700334134.4193397
u_3275,u_1147,transaction,2535.0168276893965,1700334267.3260965
u_25739,u_14843,transaction,2679.289831131005,1700334401.7128067
u_1882,u_41199,transaction,272.39080614701817,1700334438.400145
u_38738,u_27124,transaction,10673.196196369558,1700334685.6554005
u_692,u_34853,transaction,576.3188167750757,1700335057.0593562
u_120,u_25994,transaction,696.0224378116721,1700335413.222331
u_51170,u_51179,transaction,273.01220818935957,1700335816.4971418
u_42279,u_1220,transaction,4817.470304276606,1700335900.3688326
u_664,u_20627,transaction,3445.0365855309205,1700336556.5469317
u_50475,u_50481,transaction,2961.1529500188494,1700336775.6086373
u_44691,u_14912,transaction,13187.980317027816,1700336850.4812417
u_4284,u_8971,transaction,1047.0746965626258,1700337858.804448
u_21253,u_31557,transaction,4017.846485327667,1700337931.3593655
u_419,u_5288,transaction,1066.359700833518,1700338046.4967008
u_12865,u_30159,transaction,5328.263813576756,1700338326.295788
u_45007,u_1154,transaction,2108.4853096233437,1700338728.1325934
u_13607,u_17445,transaction,641.6468480323017,1700339019.8016586
u_3531,u_12214,transaction,7469.111623477844,1700339082.077009
u_46008,u_29381,transaction,256.9542711928188,1700339125.8766954
u_8299,u_6078,transaction,3227.1244603834953,1700339152.5320132
u_4078,u_29938,transaction,2955.46936962598,1700339647.185789
u_4660,u_13650,transaction,3103.5066979250264,1700339836.1304057
u_46310,u_8399,transaction,1695.6337146502979,1700340232.642009
u_15408,u_1338,transaction,530.5003629328285,1700340715.805469
u_0,u_7389,transaction,645.8895357164471,1700340855.9300773
u_19866,u_13293,transaction,2003.4891780507799,1700341008.6698444
u_1293,u_482,transaction,802.3923085633426,1700341271.1086328
u_8856,u_3594,transaction,1715.560162203771,1700341274.5070362
u_164,u_276,transaction,3983.5143938472806,1700341858.694145
u_439,u_91,transaction,2774.390182038217,1700341987.4956477
u_2,u_5784,transaction,1749.3065588101113,1700342083.3275282
u_22357,u_415,transaction,1763.0689947200963,1700343140.272164
u_33816,u_23860,transaction,275.91024536086803,1700343488.1138217
u_1925,u_7933,transaction,2288.0513492711466,1700343716.6646063
u_1924,u_34156,transaction,5690.123085207303,1700343887.5124915
u_14534,u_6121,transaction,1506.3292735856267,1700343900.3543386
u_44790,u_858,transaction,744.1409668524244,1700344356.0016184
u_33917,u_9487,transaction,586.8693204271478,1700344843.8111234
u_34779,u_20204,transaction,2281.952563459446,1700344855.1832433
u_24823,u_26,transaction,427.2140663688523,1700344978.4711246
u_39636,u_49248,transaction,2646.936956240345,1700345217.8493407
u_49901,u_23066,transaction,5882.429926660812,1700345565.7432194
u_10221,u_551,transaction,1266.5666367143801,1700346064.0801923
u_4564,u_27789,transaction,404.98141891642433,1700346409.9401822
u_25613,u_35052,transaction,1046.9038580545237,1700346672.475308
u_6233,u_19947,transaction,684.2636287110504,1700346840.9579122
u_4369,u_6413,transaction,412.1873626265597,1700346902.6824567
u_28866,u_47014,transaction,241.07275297376796,1700347117.8289282
u_2481,u_16236,transaction,399.39814959728,1700347158.153586
u_22368,u_20047,transaction,1971.79130294858,1700347718.2651675
u_2466,u_3,transaction,1574.2653783682413,1700347847.2207425
u_4809,u_1003,transaction,8067.28066827958,1700348101.1896996
u_4661,u_3215,transaction,150.28646527304903,1700348276.680799
u_45359,u_14288,transaction,1271.4487184942934,1700348955.6336467
u_9875,u_1722,transaction,2409.871979183519,1700349063.8890698
u_8221,u_44077,transaction,1589.4170953686705,1700349325.624494
u_8278,u_14223,transaction,2051.7722668420715,1700349801.2557003
u_2967,u_20053,transaction,316.6440610956777,1700350052.9555845
u_44031,u_34575,transaction,1328.8091847795624,1700350377.7043238
u_24205,u_38513,transaction,2821.3430667983503,1700350435.3609045
u_28493,u_38869,transaction,3632.1751778290627,1700350649.512361
u_4569,u_13386,transaction,10997.429541408688,1700351108.5388412
u_37163,u_1594,transaction,5584.143231851397,1700351630.724278
u_10136,u_8086,transaction,6455.674135306914,1700351886.6547456
u_11545,u_7918,transaction,645.6051870955974,1700351937.7249207
u_4,u_13395,transaction,764.6625276633008,1700351982.235906
u_43645,u_1145,transaction,2766.4530971343147,1700352099.673315
u_16299,u_25834,transaction,11769.865539855185,1700352112.497812
u_21871,u_11032,transaction,7298.5726615166905,1700352209.0537205
u_117,u_19654,transaction,4694.209947345112,1700352366.0356522
u_11760,u_1102,transaction,1217.6967602779728,1700352985.8491168
u_11142,u_45868,transaction,2389.9351860978845,1700353192.981862
u_19313,u_7917,transaction,1115.5358601833116,1700353631.4796476
u_47785,u_19769,transaction,10912.743642851781,1700354247.5573733
u_3454,u_60,transaction,12227.21014720028,1700354258.2423403
u_2199,u_46144,transaction,514.6531124830099,1700354623.0744662
u_49140,u_698,transaction,341.46206630627194,1700354652.139361
u_6566,u_32,transaction,5423.436185150719,1700355213.7720697
u_939,u_18976,transaction,1950.2150743321265,1700355531.1267843
u_47041,u_33159,transaction,6322.989860790211,1700355948.0286791
u_152,u_38009,transaction,39296.10990903898,1700355973.7617495
u_51231,u_51247,transaction,353.1245034921486,1700356274.387725
u_2832,u_19770,transaction,696.9205332740373,1700356574.9277866
u_15146,u_41120,transaction,1154.363417552288,1700357076.7966456
u_5062,u_25382,transaction,5160.078783176752,1700357281.8759792
u_1241,u_25835,transaction,130.99811628918403,1700357350.204864
u_5988,u_3446,transaction,651.2134980515833,1700357471.5163927
u_3537,u_27230,transaction,1409.4123949580235,1700357488.3624196
u_12683,u_21225,transaction,297.93052559685435,1700357611.2703636
u_629,u_45305,transaction,415.5115653845914,1700357699.1595685
u_451,u_27060,transaction,10167.624181031808,1700357779.5360758
u_8777,u_31888,transaction,1204.5841022361665,1700357820.6931903
u_33113,u_16177,transaction,1916.417289984613,1700357983.8515124
u_2143,u_16058,transaction,832.4668451347807,1700358505.7148798
u_11046,u_1818,transaction,743.046904881528,1700358561.0311148
u_45567,u_419,transaction,737.7959836087608,1700358852.3288972
u_1426,u_4009,transaction,2154.2790928873656,1700359073.736867
u_22429,u_55,transaction,4252.241385605332,1700359201.7283535
u_3256,u_27786,transaction,1920.2875317725357,1700359333.158891
u_21962,u_16345,transaction,3113.056102799553,1700359672.5486038
u_51076,u_51087,transaction,603.3899377341754,1700359677.949415
u_134,u_27806,transaction,390.4897675199012,1700359903.3431304
u_21932,u_45485,transaction,955.0056660229986,1700360176.532587
u_1741,u_26970,transaction,4133.329893509025,1700360327.1945522
u_80,u_21262,transaction,1564.1869356756522,1700360659.5196476
u_1087,u_37120,transaction,6265.582834978056,1700360684.7248087
u_50636,u_50637,transaction,7789.44016107789,1700361000.383685
u_50637,u_50638,transaction,7010.4961449701,1700361049.048353
u_50638,u_50639,transaction,6309.446530473091,1700361098.0328112
u_12396,u_377,transaction,3864.9819677401947,1700361122.7454731
u_50639,u_50640,transaction,5678.501877425782,1700361138.754354
u_50640,u_50641,transaction,5110.651689683204,1700361197.4378283
u_50641,u_50642,transaction,4599.586520714884,1700361219.361619
u_50642,u_50643,transaction,4139.627868643395,1700361272.0303159
u_50643,u_50644,transaction,3725.665081779056,1700361299.1586254
u_50644,u_50636,transaction,3353.0985736011503,1700361314.1891894
u_10766,u_36131,transaction,1350.5151182687455,1700361327.596156
u_50136,u_50137,transaction,3234.3502580722115,1700361361.2865121
u_9764,u_12947,transaction,909.5826794381658,1700361482.5861156
u_1198,u_32822,transaction,2099.80121040475,1700361517.0622163
u_50314,u_50318,transaction,4191.215526097125,1700361738.8482537
u_51062,u_51066,transaction,594.206799548736,1700362576.1379313
u_6066,u_25211,transaction,473.19679480453476,1700362677.7192433
u_50142,u_50152,transaction,3654.231436830917,1700362951.6455922
u_42374,u_1525,transaction,1007.8198456953071,1700363270.3453243
u_17138,u_19984,transaction,2196.9874065805975,1700363442.4090588
u_9342,u_49005,transaction,1169.3876363357247,1700363482.30537
u_113,u_8649,transaction,2086.802913579701,1700363712.3838036
u_42031,u_35731,transaction,608.8602484772468,1700364141.2874768
u_6128,u_26975,transaction,426.8342385875095,1700364329.343231
u_14527,u_9278,transaction,23390.483679573343,1700364469.311523
u_28104,u_648,transaction,2889.3136341768577,1700364565.804282
u_10409,u_28118,transaction,1206.28919228238,1700364632.9875298
u_10579,u_20944,transaction,8122.205845356405,1700364672.9025633
u_9439,u_29107,transaction,1475.7987003118317,1700364782.657577
u_31835,u_12794,transaction,2284.778710807754,1700365045.6108541
u_3297,u_8412,transaction,378.3268060203629,1700365710.7809281
u_6177,u_8456,transaction,8452.999499010773,1700365970.3814418
u_19614,u_47034,transaction,2207.487827712263,1700366148.1771913
u_48027,u_10143,transaction,5711.673807726344,1700366150.7037208
u_41481,u_539,transaction,5949.639180531951,1700366205.714642
u_27916,u_25459,transaction,160.15156904782387,1700366742.2237535
u_50336,u_50341,transaction,1453.567186963534,1700366813.066069
u_26,u_621,transaction,9739.33083454718,1700366834.804193
u_34514,u_8754,transaction,3241.9432104817643,1700367064.214916
u_887,u_9560,transaction,1263.6449257773625,1700367298.840715
u_1447,u_26168,transaction,1833.5421340574262,1700367305.1514957
u_22749,u_2151,transaction,4469.1881156130885,1700367567.4089262
u_18514,u_32275,transaction,822.1507283726817,1700367902.7557323
u_1328,u_19539,transaction,4432.847052117086,1700368218.5914586
u_17606,u_48332,transaction,463.1063054543945,1700368266.838128
u_26281,u_32604,transaction,3455.382841770179,1700368298.9801433
u_16457,u_34612,transaction,901.7209668400352,1700368352.1880314
u_30,u_12511,transaction,9558.0822317052,1700368627.403008
u_23493,u_1720,transaction,2799.827779748476,1700368693.554415
u_20803,u_9137,transaction,4516.037710069835,1700368827.7713246
u_27865,u_18309,transaction,876.5639551881146,1700368942.1954238
u_36665,u_22721,transaction,803.5176379776345,1700369368.4174178
u_50941,u_50946,transaction,1916.169969163571,1700369608.7623906
u_1328,u_186,transaction,3029.57700702098,1700370026.06038
u_39890,u_2736,transaction,2673.4575519582086,1700370261.355126
u_20,u_17656,transaction,2683.716778414109,1700370380.5347166
u_15043,u_147,transaction,2937.6343910576393,1700370920.65026
u_12147,u_5789,transaction,962.0526378438786,1700371002.393565
u_51089,u_51100,transaction,1342.2238791594325,1700371905.6542397
u_1167,u_14639,transaction,3244.1963887880233,1700372319.689438
u_20972,u_8238,transaction,3317.4198574011,1700372402.0910897
u_10109,u_9489,transaction,1410.9884874429933,1700372984.2760959
u_5287,u_5608,transaction,2659.118532721829,1700373101.915125
u_25848,u_9820,transaction,868.6732124936676,1700373502.9913678
u_3591,u_40031,transaction,1011.7902344949501,1700374004.4512746
u_30707,u_747,transaction,2094.2175924707844,1700374856.023371
u_15355,u_28408,transaction,1226.641260942917,1700375047.2038708
u_3761,u_21245,transaction,21872.808370573264,1700375077.4250243
u_25371,u_2199,transaction,718.8027747506422,1700375311.5605116
u_42670,u_403,transaction,1947.0969144295705,1700375594.9508848
u_44991,u_1128,transaction,5962.892767166563,1700375923.8142388
u_4461,u_10230,transaction,378.1145638383751,1700375930.8541384
u_41370,u_32824,transaction,505.61114258136587,1700376147.081757
u_4493,u_32187,transaction,1699.7488777120511,1700376679.9301536
u_31126,u_1119,transaction,329.0232487535988,1700376825.568798
u_22688,u_1902,transaction,3793.6116288097955,1700377087.3334591
u_366,u_22602,transaction,1770.0360997940425,1700377401.201465
u_2937,u_29,transaction,234.01167240791344,1700377403.622089
u_852,u_8862,transaction,5950.157953179033,1700377549.6970453
u_25184,u_24006,transaction,1675.8050846836948,1700377555.1449401
u_647,u_32053,transaction,1475.8942593750428,1700377766.848777
u_5026,u_29282,transaction,1782.9539165727278,1700377944.6770692
u_16961,u_920,transaction,1412.085004148391,1700378195.6108499
u_8697,u_15750,transaction,3204.9292882251275,1700378285.774893
u_955,u_11492,transaction,570.3747930235379,1700378972.2053392
u_37236,u_1640,transaction,6571.259129067383,1700379138.1685622
u_9474,u_494,transaction,2268.8638506638954,1700379167.2068307
u_4204,u_20407,transaction,3035.08520244092,1700379437.2718954
u_517,u_7529,transaction,4797.339245486378,1700379951.5837512
u_45630,u_980,transaction,559.9045073298888,1700380022.9752789
u_51147,u_51159,transaction,725.6862284231634,1700380125.2637753
u_10123,u_46690,transaction,690.4537485665611,1700380243.835291
u_739,u_27059,transaction,453.3476285034855,1700380397.2313263
u_24342,u_5263,transaction,5096.467298229251,1700380451.6829498
u_48354,u_32725,transaction,601.0712681758542,1700380490.3682504
u_11580,u_31605,transaction,1129.177647137996,1700380896.1369565
u_4,u_49498,transaction,16161.98245446201,1700381722.9448943
u_29146,u_11848,transaction,2389.8697898899395,1700381726.6714492
