resource,user_id,first_used_timestamp
dev_3643ba08,u_7253,1700629510.9798546
ip_205.33.62.233,u_7253,1700629510.9798546
card_84e847b0,u_7253,1700629510.9798546
dev_2083ad97,u_3106,1700630103.5449474
ip_110.89.254.92,u_3106,1700630103.5449474
card_f5ff4b07,u_3106,1700630103.5449474
dev_1d9de752,u_15723,1700630484.1231813
ip_103.62.220.238,u_15723,1700630484.1231813
card_46486e3c,u_15723,1700630484.1231813
dev_06de5fe4,u_50271,1700630576.9923773
ip_141.F.F.F,u_50271,1700630576.9923773
card_19e81be0,u_50271,1700630576.9923773
dev_669e2f3b,u_9521,1700630788.309388
ip_3.155.4.160,u_9521,1700630788.309388
card_b34f769d,u_9521,1700630788.309388
dev_94a4ef9c,u_460,1700631137.5716016
ip_104.11.92.16,u_460,1700631137.5716016
card_d5e22fb3,u_460,1700631137.5716016
dev_bd16b40f,u_24323,1700631147.3828723
ip_203.98.108.243,u_24323,1700631147.3828723
card_699689a8,u_24323,1700631147.3828723
dev_64a2abd5,u_11434,1700631423.8156815
ip_206.225.208.3,u_11434,1700631423.8156815
card_f6e19863,u_11434,1700631423.8156815
dev_f9461175,u_11911,1700631546.7952082
ip_65.241.96.57,u_11911,1700631546.7952082
card_7f9c3107,u_11911,1700631546.7952082
dev_f64ebd04,u_85,1700631620.23915
ip_148.122.63.201,u_85,1700631620.23915
card_5fc9108e,u_85,1700631620.23915
dev_551b6156,u_2750,1700631643.8343291
ip_92.125.22.227,u_2750,1700631643.8343291
card_0445083f,u_2750,1700631643.8343291
dev_a30718c4,u_22347,1700631680.586672
ip_42.84.218.215,u_22347,1700631680.586672
card_ce1abd57,u_22347,1700631680.586672
dev_92fc0026,u_34410,1700631901.6455362
ip_74.76.210.34,u_34410,1700631901.6455362
card_be7b1504,u_34410,1700631901.6455362
dev_740bbde4,u_16052,1700632373.892452
ip_92.109.194.221,u_16052,1700632373.892452
card_46092dc9,u_16052,1700632373.892452
dev_81c20794,u_1470,1700632406.2880988
ip_209.45.97.79,u_1470,1700632406.2880988
card_d77b8bcc,u_1470,1700632406.2880988
dev_3d9e2b60,u_50005,1700632832.922378
ip_206.F.F.F,u_50005,1700632832.922378
card_3b9a406c,u_50005,1700632832.922378
dev_684d16a0,u_2502,1700633293.7293534
ip_176.86.88.102,u_2502,1700633293.7293534
card_ab3bd2fe,u_2502,1700633293.7293534
dev_09287e59,u_46263,1700633339.5815814
ip_211.59.13.252,u_46263,1700633339.5815814
card_4cb6f17b,u_46263,1700633339.5815814
dev_29b6a7b0,u_1168,1700633488.1307187
ip_80.88.117.201,u_1168,1700633488.1307187
card_12554d75,u_1168,1700633488.1307187
dev_c46f2a05,u_1406,1700633523.1166737
ip_252.57.34.51,u_1406,1700633523.1166737
card_49a8488b,u_1406,1700633523.1166737
dev_ca0889ff,u_46794,1700634033.4982636
ip_133.112.203.183,u_46794,1700634033.4982636
card_0e85b40a,u_46794,1700634033.4982636
dev_effe3633,u_12600,1700634854.584377
ip_23.191.1.3,u_12600,1700634854.584377
card_86d13d2e,u_12600,1700634854.584377
dev_239bfa22,u_14740,1700635042.5864837
ip_74.107.93.112,u_14740,1700635042.5864837
card_d2d048af,u_14740,1700635042.5864837
dev_f3cc6fe4,u_10574,1700635284.8373122
ip_21.114.193.17,u_10574,1700635284.8373122
card_e650c554,u_10574,1700635284.8373122
dev_6277253d,u_4891,1700635364.3317184
ip_252.48.210.61,u_4891,1700635364.3317184
card_7969c714,u_4891,1700635364.3317184
dev_b015944e,u_6190,1700635584.271185
ip_82.12.146.4,u_6190,1700635584.271185
card_efb72be1,u_6190,1700635584.271185
dev_7c6d5b8c,u_145,1700635721.7294014
ip_68.42.190.114,u_145,1700635721.7294014
card_b39739fc,u_145,1700635721.7294014
dev_62ec2a7f,u_5165,1700636275.2218351
ip_31.74.71.125,u_5165,1700636275.2218351
card_21130e6d,u_5165,1700636275.2218351
dev_97522bc6,u_36380,1700636335.867768
ip_169.110.141.7,u_36380,1700636335.867768
card_a2263e4c,u_36380,1700636335.867768
dev_544f5d63,u_18450,1700636630.1567276
ip_109.114.42.51,u_18450,1700636630.1567276
card_5e328653,u_18450,1700636630.1567276
dev_8f8830bc,u_47745,1700636748.1489923
ip_109.3.236.96,u_47745,1700636748.1489923
card_aa698748,u_47745,1700636748.1489923
dev_3395147a,u_42602,1700637011.0827453
ip_238.230.42.26,u_42602,1700637011.0827453
card_1f96b9fa,u_42602,1700637011.0827453
dev_1f70303d,u_5795,1700637078.312197
ip_100.5.3.58,u_5795,1700637078.312197
card_42517d2b,u_5795,1700637078.312197
dev_61e25324,u_18312,1700637876.3316195
ip_221.38.40.204,u_18312,1700637876.3316195
card_13a3d7ad,u_18312,1700637876.3316195
dev_94068c12,u_36472,1700638127.495429
ip_32.157.10.23,u_36472,1700638127.495429
card_39566ab9,u_36472,1700638127.495429
dev_0ad5b134,u_50970,1700638154.6095464
ip_245.B.B.B,u_50970,1700638154.6095464
card_e5fa930e,u_50970,1700638154.6095464
dev_f17a89e7,u_982,1700638577.9530313
ip_158.197.240.227,u_982,1700638577.9530313
card_3716d983,u_982,1700638577.9530313
dev_7f80a19a,u_45148,1700638723.6335976
ip_89.146.74.66,u_45148,1700638723.6335976
card_6cd12094,u_45148,1700638723.6335976
dev_494489b8,u_51133,1700638774.2409205
ip_146.B.B.B,u_51133,1700638774.2409205
card_f6762f8e,u_51133,1700638774.2409205
dev_a7946035,u_942,1700638872.9033494
ip_234.121.194.138,u_942,1700638872.9033494
card_ae71d524,u_942,1700638872.9033494
dev_733c13c2,u_50883,1700639027.7343554
ip_221.B.B.B,u_50883,1700639027.7343554
card_75c075fe,u_50883,1700639027.7343554
dev_3d127242,u_10481,1700639454.5578277
ip_44.19.128.254,u_10481,1700639454.5578277
card_cd5a5417,u_10481,1700639454.5578277
dev_b44d9c5d,u_10033,1700639983.7484345
ip_76.10.6.75,u_10033,1700639983.7484345
card_a0ae22a3,u_10033,1700639983.7484345
dev_f33cfac9,u_5761,1700640011.405796
ip_143.136.210.75,u_5761,1700640011.405796
card_0c949218,u_5761,1700640011.405796
dev_fc19de62,u_49810,1700640486.926
ip_63.191.218.170,u_49810,1700640486.926
card_6710987c,u_49810,1700640486.926
dev_8774dd73,u_14114,1700640629.7757034
ip_218.137.3.225,u_14114,1700640629.7757034
card_521fcbc0,u_14114,1700640629.7757034
dev_56058240,u_373,1700641277.4397383
ip_249.198.104.222,u_373,1700641277.4397383
card_5aacd5a4,u_373,1700641277.4397383
dev_21cf82d9,u_12888,1700641889.825411
ip_182.200.205.18,u_12888,1700641889.825411
card_47c0cd7f,u_12888,1700641889.825411
dev_db8be70c,u_6725,1700642045.3119297
ip_1.18.49.208,u_6725,1700642045.3119297
card_8d88b869,u_6725,1700642045.3119297
dev_cb8272ce,u_50889,1700642076.4483209
ip_62.B.B.B,u_50889,1700642076.4483209
card_eafd46ce,u_50889,1700642076.4483209
dev_c1864c44,u_41535,1700642148.7945697
ip_154.182.151.220,u_41535,1700642148.7945697
card_9c053a9b,u_41535,1700642148.7945697
dev_1be7efb2,u_12704,1700642235.8442538
ip_167.31.203.158,u_12704,1700642235.8442538
card_c8a5ed31,u_12704,1700642235.8442538
dev_e62ef9be,u_48656,1700642550.0048754
ip_126.42.94.69,u_48656,1700642550.0048754
card_166fd64c,u_48656,1700642550.0048754
dev_a34a3ff2,u_42696,1700643008.572876
ip_67.96.159.14,u_42696,1700643008.572876
card_e39e46bb,u_42696,1700643008.572876
dev_1cea160a,u_45365,1700643247.3527834
ip_151.128.122.45,u_45365,1700643247.3527834
card_7a5df809,u_45365,1700643247.3527834
dev_9dbbeafa,u_4816,1700643341.6618934
ip_225.161.174.140,u_4816,1700643341.6618934
card_9293ae44,u_4816,1700643341.6618934
dev_1ec711e4,u_321,1700643344.697396
ip_224.4.147.73,u_321,1700643344.697396
card_51e276a7,u_321,1700643344.697396
dev_67e790d8,u_51283,1700643861.8950045
ip_204.B.B.B,u_51283,1700643861.8950045
card_4d2063c6,u_51283,1700643861.8950045
dev_5d643e0e,u_15954,1700644003.0809271
ip_134.158.155.95,u_15954,1700644003.0809271
card_6a3a0f6a,u_15954,1700644003.0809271
dev_f10b49d6,u_1437,1700644296.9078372
ip_250.41.26.64,u_1437,1700644296.9078372
card_2a25b58f,u_1437,1700644296.9078372
dev_b5da7064,u_50133,1700644511.8373551
ip_235.F.F.F,u_50133,1700644511.8373551
card_d93deac6,u_50133,1700644511.8373551
dev_2bb3a1f8,u_8868,1700644922.1593127
ip_207.97.70.255,u_8868,1700644922.1593127
card_aa6d9fde,u_8868,1700644922.1593127
dev_8d9c2fd6,u_21548,1700644999.4942775
ip_69.44.216.74,u_21548,1700644999.4942775
card_e112e5f8,u_21548,1700644999.4942775
dev_be6431b9,u_25225,1700645512.2894382
ip_22.48.122.148,u_25225,1700645512.2894382
card_ecf213e2,u_25225,1700645512.2894382
dev_afeebf02,u_15748,1700645836.5540066
ip_98.208.126.29,u_15748,1700645836.5540066
card_fbacc59c,u_15748,1700645836.5540066
dev_999be1d0,u_5649,1700646620.104994
ip_113.173.76.40,u_5649,1700646620.104994
card_8ac7fe5a,u_5649,1700646620.104994
dev_ab214baf,u_44100,1700647131.3663676
ip_128.81.126.127,u_44100,1700647131.3663676
card_76c6ba3a,u_44100,1700647131.3663676
dev_2e490ee1,u_4087,1700647225.8492157
ip_240.182.78.118,u_4087,1700647225.8492157
card_fe3631a7,u_4087,1700647225.8492157
dev_33732c38,u_50340,1700647475.1706848
ip_101.F.F.F,u_50340,1700647475.1706848
card_a2e1bd2c,u_50340,1700647475.1706848
dev_4b60f8fd,u_1360,1700647693.5789263
ip_142.117.3.95,u_1360,1700647693.5789263
card_57fa4611,u_1360,1700647693.5789263
dev_00f7ba8f,u_122,1700648013.3447852
ip_62.68.102.34,u_122,1700648013.3447852
card_cdab643e,u_122,1700648013.3447852
dev_d5faa98b,u_2191,1700648072.8471537
ip_88.108.80.202,u_2191,1700648072.8471537
card_88610c89,u_2191,1700648072.8471537
dev_089acb66,u_34519,1700648419.3954325
ip_19.189.211.95,u_34519,1700648419.3954325
card_0a16fb1c,u_34519,1700648419.3954325
dev_aa77b100,u_22066,1700648644.4112477
ip_223.232.71.55,u_22066,1700648644.4112477
card_e51f5fa1,u_22066,1700648644.4112477
dev_85a6c50d,u_10746,1700648713.3666189
ip_182.72.216.154,u_10746,1700648713.3666189
card_7611348d,u_10746,1700648713.3666189
dev_a8582d1e,u_8861,1700648826.5552356
ip_98.85.80.49,u_8861,1700648826.5552356
card_d38d8ecd,u_8861,1700648826.5552356
dev_493d5fbf,u_50157,1700648929.0406544
ip_38.F.F.F,u_50157,1700648929.0406544
card_d4c53a09,u_50157,1700648929.0406544
dev_af361144,u_274,1700648971.714053
ip_63.27.179.198,u_274,1700648971.714053
card_e5b0965b,u_274,1700648971.714053
dev_2ff4a8e2,u_36444,1700649052.3574448
ip_45.99.109.47,u_36444,1700649052.3574448
card_a520e89c,u_36444,1700649052.3574448
dev_7bcaa72d,u_47992,1700649129.2123308
ip_147.205.75.72,u_47992,1700649129.2123308
card_7d3f8e93,u_47992,1700649129.2123308
dev_6ad66c69,u_41430,1700649170.764326
ip_47.65.166.173,u_41430,1700649170.764326
card_81cc6deb,u_41430,1700649170.764326
dev_69b60af5,u_51346,1700649179.9773264
ip_87.B.B.B,u_51346,1700649179.9773264
card_a582e65c,u_51346,1700649179.9773264
dev_34e68c96,u_50814,1700649270.6550024
ip_192.B.B.B,u_50814,1700649270.6550024
card_e0e44155,u_50814,1700649270.6550024
dev_a10f919f,u_1758,1700649957.9106967
ip_116.30.25.195,u_1758,1700649957.9106967
card_b937fb60,u_1758,1700649957.9106967
dev_dcacbc7b,u_5873,1700650163.459241
ip_228.158.27.64,u_5873,1700650163.459241
card_cda40917,u_5873,1700650163.459241
dev_94941682,u_51024,1700650251.7346284
ip_253.B.B.B,u_51024,1700650251.7346284
card_deedc0d1,u_51024,1700650251.7346284
dev_2756bc8f,u_10811,1700650309.8532045
ip_75.175.15.92,u_10811,1700650309.8532045
card_c125ebaf,u_10811,1700650309.8532045
dev_4b50c3ab,u_44949,1700650365.1682172
ip_197.230.71.241,u_44949,1700650365.1682172
card_bb83a12b,u_44949,1700650365.1682172
dev_aaa049bc,u_9745,1700650419.0489495
ip_67.61.90.143,u_9745,1700650419.0489495
card_f8fc6740,u_9745,1700650419.0489495
dev_4c470450,u_5099,1700650443.8358555
ip_149.183.89.241,u_5099,1700650443.8358555
card_683b9302,u_5099,1700650443.8358555
dev_47fde99c,u_16708,1700650779.9397182
ip_39.80.229.251,u_16708,1700650779.9397182
card_23464163,u_16708,1700650779.9397182
dev_4cccbfb7,u_46946,1700650929.2028716
ip_176.140.225.67,u_46946,1700650929.2028716
card_6dd39bf9,u_46946,1700650929.2028716
dev_a514cf4a,u_7193,1700651326.293477
ip_55.56.95.25,u_7193,1700651326.293477
card_765500f9,u_7193,1700651326.293477
dev_da545e54,u_51241,1700651335.8501785
ip_192.B.B.B,u_51241,1700651335.8501785
card_5f6a1b6d,u_51241,1700651335.8501785
dev_2ec29537,u_5045,1700651964.875299
ip_186.213.160.112,u_5045,1700651964.875299
card_fd3a157b,u_5045,1700651964.875299
dev_f0bb8b31,u_19037,1700652203.366352
ip_209.116.253.41,u_19037,1700652203.366352
card_312dc90a,u_19037,1700652203.366352
dev_99c644d0,u_31387,1700653457.9124975
ip_86.142.166.106,u_31387,1700653457.9124975
card_5823f78b,u_31387,1700653457.9124975
dev_d514ccc1,u_3583,1700653735.2103357
ip_72.225.111.54,u_3583,1700653735.2103357
card_930f69a6,u_3583,1700653735.2103357
dev_a7a0cdd4,u_34995,1700653788.53865
ip_212.67.52.36,u_34995,1700653788.53865
card_abe8de47,u_34995,1700653788.53865
dev_c97374b2,u_11069,1700653821.1393855
ip_64.126.193.33,u_11069,1700653821.1393855
card_cde45cd1,u_11069,1700653821.1393855
dev_471e968d,u_50963,1700654425.6791863
ip_179.B.B.B,u_50963,1700654425.6791863
card_23943977,u_50963,1700654425.6791863
dev_e9fb54fe,u_3926,1700654900.6539536
ip_203.55.62.198,u_3926,1700654900.6539536
card_51448401,u_3926,1700654900.6539536
dev_eba7498e,u_42245,1700655437.4096403
ip_255.22.152.190,u_42245,1700655437.4096403
card_65db808a,u_42245,1700655437.4096403
dev_071137d2,u_4828,1700655747.546746
ip_176.38.120.175,u_4828,1700655747.546746
card_f39f69c2,u_4828,1700655747.546746
dev_69e76879,u_10632,1700656004.3113768
ip_139.109.8.115,u_10632,1700656004.3113768
card_fcbd31f0,u_10632,1700656004.3113768
dev_bf8ae93b,u_14071,1700656045.538726
ip_29.90.200.185,u_14071,1700656045.538726
card_53edb578,u_14071,1700656045.538726
dev_0562e0ea,u_23838,1700656100.3039613
ip_42.214.198.237,u_23838,1700656100.3039613
card_543c8252,u_23838,1700656100.3039613
dev_3544d444,u_25744,1700656306.6701279
ip_109.44.167.191,u_25744,1700656306.6701279
card_d6b1547c,u_25744,1700656306.6701279
dev_76905cc6,u_7940,1700656525.9492261
ip_52.206.103.45,u_7940,1700656525.9492261
card_3fa7a7ee,u_7940,1700656525.9492261
dev_df6c5c6a,u_8094,1700657352.7221353
ip_33.180.67.153,u_8094,1700657352.7221353
card_91f01fc5,u_8094,1700657352.7221353
dev_2414f91b,u_22161,1700657871.4940045
ip_186.150.73.174,u_22161,1700657871.4940045
card_ce0016f5,u_22161,1700657871.4940045
dev_2443a821,u_3641,1700657947.2123384
ip_80.17.161.161,u_3641,1700657947.2123384
card_6044dcf0,u_3641,1700657947.2123384
dev_03531a13,u_1324,1700658079.2428975
ip_179.112.187.245,u_1324,1700658079.2428975
card_a6e0207f,u_1324,1700658079.2428975
dev_a501362f,u_37695,1700658094.9064233
ip_175.173.216.211,u_37695,1700658094.9064233
card_c2848ef9,u_37695,1700658094.9064233
dev_0d463fec,u_42407,1700658115.5504556
ip_221.53.247.245,u_42407,1700658115.5504556
card_08e804d8,u_42407,1700658115.5504556
dev_d8f16ab6,u_21563,1700658117.680575
ip_64.167.234.8,u_21563,1700658117.680575
card_c1526de9,u_21563,1700658117.680575
dev_d6cb4d02,u_2005,1700658167.8167229
ip_191.203.2.148,u_2005,1700658167.8167229
card_d98136f1,u_2005,1700658167.8167229
dev_37d0e442,u_171,1700658233.2663631
ip_222.18.248.198,u_171,1700658233.2663631
card_e40ebb14,u_171,1700658233.2663631
dev_e76945df,u_38716,1700658915.45462
ip_87.247.70.241,u_38716,1700658915.45462
card_6f207e0a,u_38716,1700658915.45462
dev_a36114f3,u_9852,1700659735.2933547
ip_4.44.167.66,u_9852,1700659735.2933547
card_f644c236,u_9852,1700659735.2933547
dev_3138a953,u_35590,1700660702.160172
ip_22.94.218.66,u_35590,1700660702.160172
card_e5522ac3,u_35590,1700660702.160172
dev_49260f6b,u_15078,1700660899.702355
ip_143.11.238.226,u_15078,1700660899.702355
card_43ff527a,u_15078,1700660899.702355
dev_8845fa5c,u_4785,1700660940.5652971
ip_62.44.81.175,u_4785,1700660940.5652971
card_01b1c496,u_4785,1700660940.5652971
dev_36f22fd8,u_38703,1700661341.7048645
ip_217.235.232.215,u_38703,1700661341.7048645
card_5df72e5f,u_38703,1700661341.7048645
dev_d96835ae,u_1652,1700661655.7956665
ip_215.165.57.172,u_1652,1700661655.7956665
card_1aab0da2,u_1652,1700661655.7956665
dev_d4c4b05c,u_411,1700661679.3701305
ip_248.152.85.223,u_411,1700661679.3701305
card_6b38abc4,u_411,1700661679.3701305
dev_a2ebf7da,u_24262,1700661821.073429
ip_246.145.120.228,u_24262,1700661821.073429
card_e0f9d5af,u_24262,1700661821.073429
dev_eaa37d76,u_19873,1700662076.1762867
ip_151.73.161.213,u_19873,1700662076.1762867
card_20902778,u_19873,1700662076.1762867
dev_9976885e,u_19027,1700662307.0479019
ip_77.33.77.111,u_19027,1700662307.0479019
card_2686b2a4,u_19027,1700662307.0479019
dev_1dd3d952,u_9113,1700663017.951869
ip_96.138.40.223,u_9113,1700663017.951869
card_12b53316,u_9113,1700663017.951869
dev_94ef774d,u_20401,1700663064.016863
ip_156.81.154.235,u_20401,1700663064.016863
card_436024bf,u_20401,1700663064.016863
dev_5cac9a3b,u_3958,1700663068.3285472
ip_244.170.216.42,u_3958,1700663068.3285472
card_01ee7385,u_3958,1700663068.3285472
dev_ca676fd0,u_27708,1700663145.593733
ip_233.120.115.16,u_27708,1700663145.593733
card_c3601ddc,u_27708,1700663145.593733
dev_17c1ab5a,u_12674,1700663269.4860396
ip_43.95.199.170,u_12674,1700663269.4860396
card_e93f1d91,u_12674,1700663269.4860396
dev_817158f3,u_34637,1700663578.2772014
ip_195.248.63.131,u_34637,1700663578.2772014
card_eacd3be8,u_34637,1700663578.2772014
dev_f7850d9b,u_50316,1700663982.0668807
ip_246.F.F.F,u_50316,1700663982.0668807
card_9646f129,u_50316,1700663982.0668807
dev_9f7b66c2,u_6717,1700664667.6680229
ip_203.163.213.87,u_6717,1700664667.6680229
card_32e7308a,u_6717,1700664667.6680229
dev_984d2353,u_7901,1700664951.4781601
ip_6.106.59.34,u_7901,1700664951.4781601
card_0519c131,u_7901,1700664951.4781601
dev_ddef79d2,u_4045,1700664982.1347423
ip_165.201.144.248,u_4045,1700664982.1347423
card_c8878ecb,u_4045,1700664982.1347423
dev_5b28efdf,u_577,1700665041.9539528
ip_73.174.174.152,u_577,1700665041.9539528
card_3b0d98f3,u_577,1700665041.9539528
dev_4efd7b2f,u_25582,1700665268.1479197
ip_60.46.216.44,u_25582,1700665268.1479197
card_2eb65ee3,u_25582,1700665268.1479197
dev_b5740820,u_10190,1700665321.0763574
ip_46.119.121.169,u_10190,1700665321.0763574
card_e0c4e9d7,u_10190,1700665321.0763574
dev_71225f01,u_22904,1700665995.835746
ip_73.68.180.210,u_22904,1700665995.835746
card_42a5a038,u_22904,1700665995.835746
dev_3daad78a,u_6906,1700666428.805483
ip_191.103.108.146,u_6906,1700666428.805483
card_531bd361,u_6906,1700666428.805483
dev_66a811bc,u_38471,1700666522.64471
ip_71.4.27.58,u_38471,1700666522.64471
card_84b8899c,u_38471,1700666522.64471
dev_46f99672,u_46476,1700666553.8594937
ip_133.101.188.38,u_46476,1700666553.8594937
card_64966894,u_46476,1700666553.8594937
dev_f9250c61,u_9039,1700666747.2189827
ip_132.11.61.179,u_9039,1700666747.2189827
card_8e02cc0c,u_9039,1700666747.2189827
dev_b5da7064,u_50126,1700667096.8453627
ip_235.F.F.F,u_50126,1700667096.8453627
card_3da6f2fc,u_50126,1700667096.8453627
dev_b3ece190,u_21701,1700667326.1567557
ip_91.6.135.166,u_21701,1700667326.1567557
card_cebdfb23,u_21701,1700667326.1567557
dev_d47211de,u_6879,1700667482.4506333
ip_66.254.235.54,u_6879,1700667482.4506333
card_7741ac3b,u_6879,1700667482.4506333
dev_82a73e4e,u_16204,1700667559.5947156
ip_161.86.225.166,u_16204,1700667559.5947156
card_dbabcd5d,u_16204,1700667559.5947156
dev_56c0e0e2,u_18509,1700667909.7621489
ip_180.64.172.156,u_18509,1700667909.7621489
card_3f085d9c,u_18509,1700667909.7621489
dev_6e5af5d5,u_50873,1700668234.7728796
ip_175.B.B.B,u_50873,1700668234.7728796
card_49b2852b,u_50873,1700668234.7728796
dev_30a68bea,u_42164,1700668526.6727498
ip_71.51.8.109,u_42164,1700668526.6727498
card_63736793,u_42164,1700668526.6727498
dev_3db9b788,u_2639,1700668589.9773867
ip_10.146.124.181,u_2639,1700668589.9773867
card_93881e05,u_2639,1700668589.9773867
dev_0f447caf,u_25018,1700668733.6747518
ip_158.186.8.155,u_25018,1700668733.6747518
card_f2dcb0a5,u_25018,1700668733.6747518
dev_55aa584b,u_50863,1700668743.550647
ip_211.B.B.B,u_50863,1700668743.550647
card_2325a6f1,u_50863,1700668743.550647
dev_a887a53a,u_10381,1700668875.0723345
ip_157.97.167.195,u_10381,1700668875.0723345
card_b1565414,u_10381,1700668875.0723345
dev_e6f60093,u_3616,1700669339.8886385
ip_215.70.61.41,u_3616,1700669339.8886385
card_2be2fd6e,u_3616,1700669339.8886385
dev_4741fcfb,u_45311,1700669752.5376647
ip_70.1.191.192,u_45311,1700669752.5376647
card_19f10ac4,u_45311,1700669752.5376647
dev_bae19fbb,u_28982,1700669837.2043154
ip_159.59.146.67,u_28982,1700669837.2043154
card_af5839cd,u_28982,1700669837.2043154
dev_e6d6f395,u_42403,1700670068.2903695
ip_133.140.249.198,u_42403,1700670068.2903695
card_cf6fbe56,u_42403,1700670068.2903695
dev_3b33ae4b,u_11887,1700670485.806621
ip_6.103.170.165,u_11887,1700670485.806621
card_ae383de3,u_11887,1700670485.806621
dev_42fc4dc3,u_42606,1700670925.4242122
ip_65.78.132.91,u_42606,1700670925.4242122
card_cd90a9ab,u_42606,1700670925.4242122
dev_d0d5724a,u_23436,1700671016.454231
ip_79.203.245.86,u_23436,1700671016.454231
card_b07ef71c,u_23436,1700671016.454231
dev_bbc37891,u_50191,1700671150.8977528
ip_205.F.F.F,u_50191,1700671150.8977528
card_4da87cab,u_50191,1700671150.8977528
dev_91494565,u_1174,1700671227.0517228
ip_166.28.174.205,u_1174,1700671227.0517228
card_9999ac81,u_1174,1700671227.0517228
dev_53558ed9,u_893,1700671334.0379467
ip_151.62.63.13,u_893,1700671334.0379467
card_7ff9df60,u_893,1700671334.0379467
dev_45b62cc0,u_3056,1700671552.1637301
ip_46.4.173.126,u_3056,1700671552.1637301
card_b3aba8ca,u_3056,1700671552.1637301
dev_eaf5a5b6,u_40409,1700671591.3647225
ip_65.252.214.220,u_40409,1700671591.3647225
card_5439153d,u_40409,1700671591.3647225
dev_d36e1eb3,u_13145,1700671690.8346946
ip_14.59.223.185,u_13145,1700671690.8346946
card_b1f120d5,u_13145,1700671690.8346946
dev_9d077ae6,u_425,1700671731.5412655
ip_192.24.112.251,u_425,1700671731.5412655
card_35b102de,u_425,1700671731.5412655
dev_ffca8d04,u_33804,1700671830.6361656
ip_67.173.186.105,u_33804,1700671830.6361656
card_6f7af3c8,u_33804,1700671830.6361656
dev_66f87047,u_51200,1700671882.2290142
ip_131.B.B.B,u_51200,1700671882.2290142
card_9a5b47cd,u_51200,1700671882.2290142
dev_71b76524,u_404,1700671896.722969
ip_62.147.99.60,u_404,1700671896.722969
card_d8c78050,u_404,1700671896.722969
dev_267f26b4,u_27458,1700671917.0866158
ip_158.174.67.117,u_27458,1700671917.0866158
card_658b865e,u_27458,1700671917.0866158
dev_3a4118ca,u_28543,1700671974.8700538
ip_8.100.247.102,u_28543,1700671974.8700538
card_dd5d8a3d,u_28543,1700671974.8700538
dev_6d8f9881,u_24315,1700672035.495386
ip_249.52.144.178,u_24315,1700672035.495386
card_b9ffe94a,u_24315,1700672035.495386
dev_2e007b60,u_5622,1700672171.2569385
ip_67.227.184.138,u_5622,1700672171.2569385
card_1037c23e,u_5622,1700672171.2569385
dev_a7a252fd,u_10122,1700672206.7666538
ip_171.75.246.111,u_10122,1700672206.7666538
card_0e8e6b72,u_10122,1700672206.7666538
dev_0132e40a,u_31974,1700672280.0738273
ip_122.204.126.113,u_31974,1700672280.0738273
card_33390b21,u_31974,1700672280.0738273
dev_d5662ecf,u_47572,1700672403.5015213
ip_197.187.238.60,u_47572,1700672403.5015213
card_ab511b75,u_47572,1700672403.5015213
dev_c741503a,u_22859,1700672665.5631897
ip_95.247.102.240,u_22859,1700672665.5631897
card_33f79689,u_22859,1700672665.5631897
dev_7b897974,u_5253,1700672809.7243156
ip_70.192.32.209,u_5253,1700672809.7243156
card_de8cb344,u_5253,1700672809.7243156
dev_64cffc19,u_12090,1700673274.3612533
ip_100.134.32.186,u_12090,1700673274.3612533
card_12dd185a,u_12090,1700673274.3612533
dev_4a3cef9d,u_5314,1700673531.8801303
ip_238.35.43.135,u_5314,1700673531.8801303
card_1a4721e3,u_5314,1700673531.8801303
dev_6f0a3044,u_2008,1700673841.3163495
ip_206.81.105.93,u_2008,1700673841.3163495
card_4b105e2e,u_2008,1700673841.3163495
dev_331b0059,u_21619,1700674703.8133917
ip_220.108.247.84,u_21619,1700674703.8133917
card_38c15f90,u_21619,1700674703.8133917
dev_1a4b4fc0,u_7917,1700675351.7136714
ip_243.64.65.123,u_7917,1700675351.7136714
card_e5a49884,u_7917,1700675351.7136714
dev_94941682,u_51030,1700675426.3419802
ip_177.B.B.B,u_51030,1700675426.3419802
card_9024eedb,u_51030,1700675426.3419802
dev_c8da3a3d,u_13215,1700675431.1362262
ip_91.124.59.123,u_13215,1700675431.1362262
card_6bc73825,u_13215,1700675431.1362262
dev_ac4208a5,u_51314,1700676301.425266
ip_111.B.B.B,u_51314,1700676301.425266
card_846900c0,u_51314,1700676301.425266
dev_f8e4ffd7,u_15463,1700676460.728655
ip_53.45.12.42,u_15463,1700676460.728655
card_adae96f3,u_15463,1700676460.728655
dev_30e8b023,u_21742,1700676863.8099928
ip_226.102.121.244,u_21742,1700676863.8099928
card_5387337a,u_21742,1700676863.8099928
dev_cb864e82,u_31178,1700677109.68458
ip_177.212.151.65,u_31178,1700677109.68458
card_532f0b46,u_31178,1700677109.68458
dev_e3caadc8,u_13734,1700677178.6444495
ip_4.54.108.3,u_13734,1700677178.6444495
card_72d794a7,u_13734,1700677178.6444495
dev_f4daa506,u_23065,1700677298.53697
ip_152.34.210.145,u_23065,1700677298.53697
card_d12a718b,u_23065,1700677298.53697
dev_5d24fbbc,u_12288,1700677457.177535
ip_148.73.27.80,u_12288,1700677457.177535
card_8edabda7,u_12288,1700677457.177535
dev_9cc7a7d7,u_12458,1700678172.447564
ip_75.185.68.88,u_12458,1700678172.447564
card_17864f2e,u_12458,1700678172.447564
dev_597bfaa1,u_8022,1700678413.4029408
