user_id,is_fraud,ring_type,ring_id
u_1246,0,none,-1
u_1247,0,none,-1
u_1248,0,none,-1
u_1249,0,none,-1
u_1250,0,none,-1
u_1251,0,none,-1
u_1252,0,none,-1
u_1253,0,none,-1
u_1254,0,none,-1
u_1255,0,none,-1
u_1256,0,none,-1
u_1257,0,none,-1
u_1258,0,none,-1
u_1259,0,none,-1
u_1260,0,none,-1
u_1261,0,none,-1
u_1262,0,none,-1
u_1263,0,none,-1
u_1264,0,none,-1
u_1265,0,none,-1
u_1266,0,none,-1
u_1267,0,none,-1
u_1268,0,none,-1
u_1269,0,none,-1
u_1270,0,none,-1
u_1271,0,none,-1
u_1272,0,none,-1
u_1273,0,none,-1
u_1274,0,none,-1
u_1275,0,none,-1
u_1276,0,none,-1
u_1277,0,none,-1
u_1278,0,none,-1
u_1279,0,none,-1
u_1280,0,none,-1
u_1281,0,none,-1
u_1282,0,none,-1
u_1283,0,none,-1
u_1284,0,none,-1
u_1285,0,none,-1
u_1286,0,none,-1
u_1287,0,none,-1
u_1288,0,none,-1
u_1289,0,none,-1
u_1290,0,none,-1
u_1291,0,none,-1
u_1292,0,none,-1
u_1293,0,none,-1
u_1294,0,none,-1
u_1295,0,none,-1
u_1296,0,none,-1
u_1297,0,none,-1
u_1298,0,none,-1
u_1299,0,none,-1
u_1300,0,none,-1
u_1301,0,none,-1
u_1302,0,none,-1
u_1303,0,none,-1
u_1304,0,none,-1
u_1305,0,none,-1
u_1306,0,none,-1
u_1307,0,none,-1
u_1308,0,none,-1
u_1309,0,none,-1
u_1310,0,none,-1
u_1311,0,none,-1
u_1312,0,none,-1
u_1313,0,none,-1
u_1314,0,none,-1
u_1315,0,none,-1
u_1316,0,none,-1
u_1317,0,none,-1
u_1318,0,none,-1
u_1319,0,none,-1
u_1320,0,none,-1
u_1321,0,none,-1
u_1322,0,none,-1
u_1323,0,none,-1
u_1324,0,none,-1
u_1325,0,none,-1
u_1326,0,none,-1
u_1327,0,none,-1
u_1328,0,none,-1
u_1329,0,none,-1
u_1330,0,none,-1
u_1331,0,none,-1
u_1332,0,none,-1
u_1333,0,none,-1
u_1334,0,none,-1
u_1335,0,none,-1
u_1336,0,none,-1
u_1337,0,none,-1
u_1338,0,none,-1
u_1339,0,none,-1
u_1340,0,none,-1
u_1341,0,none,-1
u_1342,0,none,-1
u_1343,0,none,-1
u_1344,0,none,-1
u_1345,0,none,-1
u_1346,0,none,-1
u_1347,0,none,-1
u_1348,0,none,-1
u_1349,0,none,-1
u_1350,0,none,-1
u_1351,0,none,-1
u_1352,0,none,-1
u_1353,0,none,-1
u_1354,0,none,-1
u_1355,0,none,-1
u_1356,0,none,-1
u_1357,0,none,-1
u_1358,0,none,-1
u_1359,0,none,-1
u_1360,0,none,-1
u_1361,0,none,-1
u_1362,0,none,-1
u_1363,0,none,-1
u_1364,0,none,-1
u_1365,0,none,-1
u_1366,0,none,-1
u_1367,0,none,-1
u_1368,0,none,-1
u_1369,0,none,-1
u_1370,0,none,-1
u_1371,0,none,-1
u_1372,0,none,-1
u_1373,0,none,-1
u_1374,0,none,-1
u_1375,0,none,-1
u_1376,0,none,-1
u_1377,0,none,-1
u_1378,0,none,-1
u_1379,0,none,-1
u_1380,0,none,-1
u_1381,0,none,-1
u_1382,0,none,-1
u_1383,0,none,-1
u_1384,0,none,-1
u_1385,0,none,-1
u_1386,0,none,-1
u_1387,0,none,-1
u_1388,0,none,-1
u_1389,0,none,-1
u_1390,0,none,-1
u_1391,0,none,-1
u_1392,0,none,-1
u_1393,0,none,-1
u_1394,0,none,-1
u_1395,0,none,-1
u_1396,0,none,-1
u_1397,0,none,-1
u_1398,0,none,-1
u_1399,0,none,-1
u_1400,0,none,-1
u_1401,0,none,-1
u_1402,0,none,-1
u_1403,0,none,-1
u_1404,0,none,-1
u_1405,0,none,-1
u_1406,0,none,-1
u_1407,0,none,-1
u_1408,0,none,-1
u_1409,0,none,-1
u_1410,0,none,-1
u_1411,0,none,-1
u_1412,0,none,-1
u_1413,0,none,-1
u_1414,0,none,-1
u_1415,0,none,-1
u_1416,0,none,-1
u_1417,0,none,-1
u_1418,0,none,-1
u_1419,0,none,-1
u_1420,0,none,-1
u_1421,0,none,-1
u_1422,0,none,-1
u_1423,0,none,-1
u_1424,0,none,-1
u_1425,0,none,-1
u_1426,0,none,-1
u_1427,0,none,-1
u_1428,0,none,-1
u_1429,0,none,-1
u_1430,0,none,-1
u_1431,0,none,-1
u_1432,0,none,-1
u_1433,0,none,-1
u_1434,0,none,-1
u_1435,0,none,-1
u_1436,0,none,-1
u_1437,0,none,-1
u_1438,0,none,-1
u_1439,0,none,-1
u_1440,0,none,-1
u_1441,0,none,-1
u_1442,0,none,-1
u_1443,0,none,-1
u_1444,0,none,-1
u_1445,0,none,-1
u_1446,0,none,-1
u_1447,0,none,-1
u_1448,0,none,-1
u_1449,0,none,-1
u_1450,0,none,-1
u_1451,0,none,-1
u_1452,0,none,-1
u_1453,0,none,-1
u_1454,0,none,-1
u_1455,0,none,-1
u_1456,0,none,-1
u_1457,0,none,-1
u_1458,0,none,-1
u_1459,0,none,-1
u_1460,0,none,-1
u_1461,0,none,-1
u_1462,0,none,-1
u_1463,0,none,-1
u_1464,0,none,-1
u_1465,0,none,-1
u_1466,0,none,-1
u_1467,0,none,-1
u_1468,0,none,-1
u_1469,0,none,-1
u_1470,0,none,-1
u_1471,0,none,-1
u_1472,0,none,-1
u_1473,0,none,-1
u_1474,0,none,-1
u_1475,0,none,-1
u_1476,0,none,-1
u_1477,0,none,-1
u_1478,0,none,-1
u_1479,0,none,-1
u_1480,0,none,-1
u_1481,0,none,-1
u_1482,0,none,-1
u_1483,0,none,-1
u_1484,0,none,-1
u_1485,0,none,-1
u_1486,0,none,-1
u_1487,0,none,-1
u_1488,0,none,-1
u_1489,0,none,-1
u_1490,0,none,-1
u_1491,0,none,-1
u_1492,0,none,-1
u_1493,0,none,-1
u_1494,0,none,-1
u_1495,0,none,-1
u_1496,0,none,-1
u_1497,0,none,-1
u_1498,0,none,-1
u_1499,0,none,-1
u_1500,0,none,-1
u_1501,0,none,-1
u_1502,0,none,-1
u_1503,0,none,-1
u_1504,0,none,-1
u_1505,0,none,-1
u_1506,0,none,-1
u_1507,0,none,-1
u_1508,0,none,-1
u_1509,0,none,-1
u_1510,0,none,-1
u_1511,0,none,-1
u_1512,0,none,-1
u_1513,0,none,-1
u_1514,0,none,-1
u_1515,0,none,-1
u_1516,0,none,-1
u_1517,0,none,-1
u_1518,0,none,-1
u_1519,0,none,-1
u_1520,0,none,-1
u_1521,0,none,-1
u_1522,0,none,-1
u_1523,0,none,-1
u_1524,0,none,-1
u_1525,0,none,-1
u_1526,0,none,-1
u_1527,0,none,-1
u_1528,0,none,-1
u_1529,0,none,-1
u_1530,0,none,-1
u_1531,0,none,-1
u_1532,0,none,-1
u_1533,0,none,-1
u_1534,0,none,-1
u_1535,0,none,-1
u_1536,0,none,-1
u_1537,0,none,-1
u_1538,0,none,-1
u_1539,0,none,-1
u_1540,0,none,-1
u_1541,0,none,-1
u_1542,0,none,-1
u_1543,0,none,-1
u_1544,0,none,-1
u_1545,0,none,-1
u_1546,0,none,-1
u_1547,0,none,-1
u_1548,0,none,-1
u_1549,0,none,-1
u_1550,0,none,-1
u_1551,0,none,-1
u_1552,0,none,-1
u_1553,0,none,-1
u_1554,0,none,-1
u_1555,0,none,-1
u_1556,0,none,-1
u_1557,0,none,-1
u_1558,0,none,-1
u_1559,0,none,-1
u_1560,0,none,-1
u_1561,0,none,-1
u_1562,0,none,-1
u_1563,0,none,-1
u_1564,0,none,-1
u_1565,0,none,-1
u_1566,0,none,-1
u_1567,0,none,-1
u_1568,0,none,-1
u_1569,0,none,-1
u_1570,0,none,-1
u_1571,0,none,-1
u_1572,0,none,-1
u_1573,0,none,-1
u_1574,0,none,-1
u_1575,0,none,-1
u_1576,0,none,-1
u_1577,0,none,-1
u_1578,0,none,-1
u_1579,0,none,-1
u_1580,0,none,-1
u_1581,0,none,-1
u_1582,0,none,-1
u_1583,0,none,-1
u_1584,0,none,-1
u_1585,0,none,-1
u_1586,0,none,-1
u_1587,0,none,-1
u_1588,0,none,-1
u_1589,0,none,-1
u_1590,0,none,-1
u_1591,0,none,-1
u_1592,0,none,-1
u_1593,0,none,-1
u_1594,0,none,-1
u_1595,0,none,-1
u_1596,0,none,-1
u_1597,0,none,-1
u_1598,0,none,-1
u_1599,0,none,-1
u_1600,0,none,-1
u_1601,0,none,-1
u_1602,0,none,-1
u_1603,0,none,-1
u_1604,0,none,-1
u_1605,0,none,-1
u_1606,0,none,-1
u_1607,0,none,-1
u_1608,0,none,-1
u_1609,0,none,-1
u_1610,0,none,-1
u_1611,0,none,-1
u_1612,0,none,-1
u_1613,0,none,-1
u_1614,0,none,-1
u_1615,0,none,-1
u_1616,0,none,-1
u_1617,0,none,-1
u_1618,0,none,-1
u_1619,0,none,-1
u_1620,0,none,-1
u_1621,0,none,-1
u_1622,0,none,-1
u_1623,0,none,-1
u_1624,0,none,-1
u_1625,0,none,-1
u_1626,0,none,-1
u_1627,0,none,-1
u_1628,0,none,-1
u_1629,0,none,-1
u_1630,0,none,-1
u_1631,0,none,-1
u_1632,0,none,-1
u_1633,0,none,-1
u_1634,0,none,-1
u_1635,0,none,-1
u_1636,0,none,-1
u_1637,0,none,-1
u_1638,0,none,-1
u_1639,0,none,-1
u_1640,0,none,-1
u_1641,0,none,-1
u_1642,0,none,-1
u_1643,0,none,-1
u_1644,0,none,-1
u_1645,0,none,-1
u_1646,0,none,-1
u_1647,0,none,-1
u_1648,0,none,-1
u_1649,0,none,-1
u_1650,0,none,-1
u_1651,0,none,-1
u_1652,0,none,-1
u_1653,0,none,-1
u_1654,0,none,-1
u_1655,0,none,-1
u_1656,0,none,-1
u_1657,0,none,-1
u_1658,0,none,-1
u_1659,0,none,-1
u_1660,0,none,-1
u_1661,0,none,-1
u_1662,0,none,-1
u_1663,0,none,-1
u_1664,0,none,-1
u_1665,0,none,-1
u_1666,0,none,-1
u_1667,0,none,-1
u_1668,0,none,-1
u_1669,0,none,-1
u_1670,0,none,-1
u_1671,0,none,-1
u_1672,0,none,-1
u_1673,0,none,-1
u_1674,0,none,-1
u_1675,0,none,-1
u_1676,0,none,-1
u_1677,0,none,-1
u_1678,0,none,-1
u_1679,0,none,-1
u_1680,0,none,-1
u_1681,0,none,-1
u_1682,0,none,-1
u_1683,0,none,-1
u_1684,0,none,-1
u_1685,0,none,-1
u_1686,0,none,-1
u_1687,0,none,-1
u_1688,0,none,-1
u_1689,0,none,-1
u_1690,0,none,-1
u_1691,0,none,-1
u_1692,0,none,-1
u_1693,0,none,-1
u_1694,0,none,-1
u_1695,0,none,-1
u_1696,0,none,-1
u_1697,0,none,-1
u_1698,0,none,-1
u_1699,0,none,-1
u_1700,0,none,-1
u_1701,0,none,-1
u_1702,0,none,-1
u_1703,0,none,-1
u_1704,0,none,-1
u_1705,0,none,-1
u_1706,0,none,-1
u_1707,0,none,-1
u_1708,0,none,-1
u_1709,0,none,-1
u_1710,0,none,-1
u_1711,0,none,-1
u_1712,0,none,-1
u_1713,0,none,-1
u_1714,0,none,-1
u_1715,0,none,-1
u_1716,0,none,-1
u_1717,0,none,-1
u_1718,0,none,-1
u_1719,0,none,-1
u_1720,0,none,-1
u_1721,0,none,-1
u_1722,0,none,-1
u_1723,0,none,-1
u_1724,0,none,-1
u_1725,0,none,-1
u_1726,0,none,-1
u_1727,0,none,-1
u_1728,0,none,-1
u_1729,0,none,-1
u_1730,0,none,-1
u_1731,0,none,-1
u_1732,0,none,-1
u_1733,0,none,-1
u_1734,0,none,-1
u_1735,0,none,-1
u_1736,0,none,-1
u_1737,0,none,-1
u_1738,0,none,-1
u_1739,0,none,-1
u_1740,0,none,-1
u_1741,0,none,-1
u_1742,0,none,-1
u_1743,0,none,-1
u_1744,0,none,-1
u_1745,0,none,-1
u_1746,0,none,-1
u_1747,0,none,-1
u_1748,0,none,-1
u_1749,0,none,-1
u_1750,0,none,-1
u_1751,0,none,-1
u_1752,0,none,-1
u_1753,0,none,-1
u_1754,0,none,-1
u_1755,0,none,-1
u_1756,0,none,-1
u_1757,0,none,-1
u_1758,0,none,-1
u_1759,0,none,-1
u_1760,0,none,-1
u_1761,0,none,-1
u_1762,0,none,-1
u_1763,0,none,-1
u_1764,0,none,-1
u_1765,0,none,-1
u_1766,0,none,-1
u_1767,0,none,-1
u_1768,0,none,-1
u_1769,0,none,-1
u_1770,0,none,-1
u_1771,0,none,-1
u_1772,0,none,-1
u_1773,0,none,-1
u_1774,0,none,-1
u_1775,0,none,-1
u_1776,0,none,-1
u_1777,0,none,-1
u_1778,0,none,-1
u_1779,0,none,-1
u_1780,0,none,-1
u_1781,0,none,-1
u_1782,0,none,-1
u_1783,0,none,-1
u_1784,0,none,-1
u_1785,0,none,-1
u_1786,0,none,-1
u_1787,0,none,-1
u_1788,0,none,-1
u_1789,0,none,-1
u_1790,0,none,-1
u_1791,0,none,-1
u_1792,0,none,-1
u_1793,0,none,-1
u_1794,0,none,-1
u_1795,0,none,-1
u_1796,0,none,-1
u_1797,0,none,-1
u_1798,0,none,-1
u_1799,0,none,-1
u_1800,0,none,-1
u_1801,0,none,-1
u_1802,0,none,-1
u_1803,0,none,-1
u_1804,0,none,-1
u_1805,0,none,-1
u_1806,0,none,-1
u_1807,0,none,-1
u_1808,0,none,-1
u_1809,0,none,-1
u_1810,0,none,-1
u_1811,0,none,-1
u_1812,0,none,-1
u_1813,0,none,-1
u_1814,0,none,-1
u_1815,0,none,-1
u_1816,0,none,-1
u_1817,0,none,-1
u_1818,0,none,-1
u_1819,0,none,-1
u_1820,0,none,-1
u_1821,0,none,-1
u_1822,0,none,-1
u_1823,0,none,-1
u_1824,0,none,-1
u_1825,0,none,-1
u_1826,0,none,-1
u_1827,0,none,-1
u_1828,0,none,-1
u_1829,0,none,-1
u_1830,0,none,-1
u_1831,0,none,-1
u_1832,0,none,-1
u_1833,0,none,-1
u_1834,0,none,-1
u_1835,0,none,-1
u_1836,0,none,-1
u_1837,0,none,-1
u_1838,0,none,-1
u_1839,0,none,-1
u_1840,0,none,-1
u_1841,0,none,-1
u_1842,0,none,-1
u_1843,0,none,-1
u_1844,0,none,-1
u_1845,0,none,-1
u_1846,0,none,-1
u_1847,0,none,-1
u_1848,0,none,-1
u_1849,0,none,-1
u_1850,0,none,-1
u_1851,0,none,-1
u_1852,0,none,-1
u_1853,0,none,-1
u_1854,0,none,-1
u_1855,0,none,-1
u_1856,0,none,-1
u_1857,0,none,-1
u_1858,0,none,-1
u_1859,0,none,-1
u_1860,0,none,-1
u_1861,0,none,-1
u_1862,0,none,-1
u_1863,0,none,-1
u_1864,0,none,-1
u_1865,0,none,-1
u_1866,0,none,-1
u_1867,0,none,-1
u_1868,0,none,-1
u_1869,0,none,-1
u_1870,0,none,-1
u_1871,0,none,-1
u_1872,0,none,-1
u_1873,0,none,-1
u_1874,0,none,-1
u_1875,0,none,-1
u_1876,0,none,-1
u_1877,0,none,-1
u_1878,0,none,-1
u_1879,0,none,-1
u_1880,0,none,-1
u_1881,0,none,-1
u_1882,0,none,-1
u_1883,0,none,-1
u_1884,0,none,-1
u_1885,0,none,-1
u_1886,0,none,-1
u_1887,0,none,-1
u_1888,0,none,-1
u_1889,0,none,-1
u_1890,0,none,-1
u_1891,0,none,-1
u_1892,0,none,-1
u_1893,0,none,-1
u_1894,0,none,-1
u_1895,0,none,-1
u_1896,0,none,-1
u_1897,0,none,-1
u_1898,0,none,-1
u_1899,0,none,-1
u_1900,0,none,-1
u_1901,0,none,-1
u_1902,0,none,-1
u_1903,0,none,-1
u_1904,0,none,-1
u_1905,0,none,-1
u_1906,0,none,-1
u_1907,0,none,-1
u_1908,0,none,-1
u_1909,0,none,-1
u_1910,0,none,-1
u_1911,0,none,-1
u_1912,0,none,-1
u_1913,0,none,-1
u_1914,0,none,-1
u_1915,0,none,-1
u_1916,0,none,-1
u_1917,0,none,-1
u_1918,0,none,-1
u_1919,0,none,-1
u_1920,0,none,-1
u_1921,0,none,-1
u_1922,0,none,-1
u_1923,0,none,-1
u_1924,0,none,-1
u_1925,0,none,-1
u_1926,0,none,-1
u_1927,0,none,-1
u_1928,0,none,-1
u_1929,0,none,-1
u_1930,0,none,-1
u_1931,0,none,-1
u_1932,0,none,-1
u_1933,0,none,-1
u_1934,0,none,-1
u_1935,0,none,-1
u_1936,0,none,-1
u_1937,0,none,-1
u_1938,0,none,-1
u_1939,0,none,-1
u_1940,0,none,-1
u_1941,0,none,-1
u_1942,0,none,-1
u_1943,0,none,-1
u_1944,0,none,-1
u_1945,0,none,-1
u_1946,0,none,-1
u_1947,0,none,-1
u_1948,0,none,-1
u_1949,0,none,-1
u_1950,0,none,-1
u_1951,0,none,-1
u_1952,0,none,-1
u_1953,0,none,-1
u_1954,0,none,-1
u_1955,0,none,-1
u_1956,0,none,-1
u_1957,0,none,-1
u_1958,0,none,-1
u_1959,0,none,-1
u_1960,0,none,-1
u_1961,0,none,-1
u_1962,0,none,-1
u_1963,0,none,-1
u_1964,0,none,-1
u_1965,0,none,-1
u_1966,0,none,-1
u_1967,0,none,-1
u_1968,0,none,-1
u_1969,0,none,-1
u_1970,0,none,-1
u_1971,0,none,-1
u_1972,0,none,-1
u_1973,0,none,-1
u_1974,0,none,-1
u_1975,0,none,-1
u_1976,0,none,-1
u_1977,0,none,-1
u_1978,0,none,-1
u_1979,0,none,-1
u_1980,0,none,-1
u_1981,0,none,-1
u_1982,0,none,-1
u_1983,0,none,-1
u_1984,0,none,-1
u_1985,0,none,-1
u_1986,0,none,-1
u_1987,0,none,-1
u_1988,0,none,-1
u_1989,0,none,-1
u_1990,0,none,-1
u_1991,0,none,-1
u_1992,0,none,-1
u_1993,0,none,-1
u_1994,0,none,-1
u_1995,0,none,-1
u_1996,0,none,-1
u_1997,0,none,-1
u_1998,0,none,-1
u_1999,0,none,-1
u_2000,0,none,-1
u_2001,0,none,-1
u_2002,0,none,-1
u_2003,0,none,-1
u_2004,0,none,-1
u_2005,0,none,-1
u_2006,0,none,-1
u_2007,0,none,-1
u_2008,0,none,-1
u_2009,0,none,-1
u_2010,0,none,-1
u_2011,0,none,-1
u_2012,0,none,-1
u_2013,0,none,-1
u_2014,0,none,-1
u_2015,0,none,-1
u_2016,0,none,-1
u_2017,0,none,-1
u_2018,0,none,-1
u_2019,0,none,-1
u_2020,0,none,-1
u_2021,0,none,-1
u_2022,0,none,-1
u_2023,0,none,-1
u_2024,0,none,-1
u_2025,0,none,-1
u_2026,0,none,-1
u_2027,0,none,-1
u_2028,0,none,-1
u_2029,0,none,-1
u_2030,0,none,-1
u_2031,0,none,-1
u_2032,0,none,-1
u_2033,0,none,-1
u_2034,0,none,-1
u_2035,0,none,-1
u_2036,0,none,-1
u_2037,0,none,-1
u_2038,0,none,-1
u_2039,0,none,-1
u_2040,0,none,-1
u_2041,0,none,-1
u_2042,0,none,-1
u_2043,0,none,-1
u_2044,0,none,-1
u_2045,0,none,-1
u_2046,0,none,-1
u_2047,0,none,-1
u_2048,0,none,-1
u_2049,0,none,-1
u_2050,0,none,-1
u_2051,0,none,-1
u_2052,0,none,-1
u_2053,0,none,-1
u_2054,0,none,-1
u_2055,0,none,-1
u_2056,0,none,-1
u_2057,0,none,-1
u_2058,0,none,-1
u_2059,0,none,-1
u_2060,0,none,-1
u_2061,0,none,-1
u_2062,0,none,-1
u_2063,0,none,-1
u_2064,0,none,-1
u_2065,0,none,-1
u_2066,0,none,-1
u_2067,0,none,-1
u_2068,0,none,-1
u_2069,0,none,-1
u_2070,0,none,-1
u_2071,0,none,-1
u_2072,0,none,-1
u_2073,0,none,-1
u_2074,0,none,-1
u_2075,0,none,-1
u_2076,0,none,-1
u_2077,0,none,-1
u_2078,0,none,-1
u_2079,0,none,-1
u_2080,0,none,-1
u_2081,0,none,-1
u_2082,0,none,-1
u_2083,0,none,-1
u_2084,0,none,-1
u_2085,0,none,-1
u_2086,0,none,-1
u_2087,0,none,-1
u_2088,0,none,-1
u_2089,0,none,-1
u_2090,0,none,-1
u_2091,0,none,-1
u_2092,0,none,-1
u_2093,0,none,-1
u_2094,0,none,-1
u_2095,0,none,-1
u_2096,0,none,-1
u_2097,0,none,-1
u_2098,0,none,-1
u_2099,0,none,-1
u_2100,0,none,-1
u_2101,0,none,-1
u_2102,0,none,-1
u_2103,0,none,-1
u_2104,0,none,-1
u_2105,0,none,-1
u_2106,0,none,-1
u_2107,0,none,-1
u_2108,0,none,-1
u_2109,0,none,-1
u_2110,0,none,-1
u_2111,0,none,-1
u_2112,0,none,-1
u_2113,0,none,-1
u_2114,0,none,-1
u_2115,0,none,-1
u_2116,0,none,-1
u_2117,0,none,-1
u_2118,0,none,-1
u_2119,0,none,-1
u_2120,0,none,-1
u_2121,0,none,-1
u_2122,0,none,-1
u_2123,0,none,-1
u_2124,0,none,-1
u_2125,0,none,-1
u_2126,0,none,-1
u_2127,0,none,-1
u_2128,0,none,-1
u_2129,0,none,-1
u_2130,0,none,-1
u_2131,0,none,-1
u_2132,0,none,-1
u_2133,0,none,-1
u_2134,0,none,-1
u_2135,0,none,-1
u_2136,0,none,-1
u_2137,0,none,-1
u_2138,0,none,-1
u_2139,0,none,-1
u_2140,0,none,-1
u_2141,0,none,-1
u_2142,0,none,-1
u_2143,0,none,-1
u_2144,0,none,-1
u_2145,0,none,-1
u_2146,0,none,-1
u_2147,0,none,-1
u_2148,0,none,-1
u_2149,0,none,-1
u_2150,0,none,-1
u_2151,0,none,-1
u_2152,0,none,-1
u_2153,0,none,-1
u_2154,0,none,-1
u_2155,0,none,-1
u_2156,0,none,-1
u_2157,0,none,-1
u_2158,0,none,-1
u_2159,0,none,-1
u_2160,0,none,-1
u_2161,0,none,-1
u_2162,0,none,-1
u_2163,0,none,-1
u_2164,0,none,-1
u_2165,0,none,-1
u_2166,0,none,-1
u_2167,0,none,-1
u_2168,0,none,-1
u_2169,0,none,-1
u_2170,0,none,-1
u_2171,0,none,-1
u_2172,0,none,-1
u_2173,0,none,-1
u_2174,0,none,-1
u_2175,0,none,-1
u_2176,0,none,-1
u_2177,0,none,-1
u_2178,0,none,-1
u_2179,0,none,-1
u_2180,0,none,-1
u_2181,0,none,-1
u_2182,0,none,-1
u_2183,0,none,-1
u_2184,0,none,-1
u_2185,0,none,-1
u_2186,0,none,-1
u_2187,0,none,-1
u_2188,0,none,-1
u_2189,0,none,-1
u_2190,0,none,-1
u_2191,0,none,-1
u_2192,0,none,-1
u_2193,0,none,-1
u_2194,0,none,-1
u_2195,0,none,-1
u_2196,0,none,-1
u_2197,0,none,-1
u_2198,0,none,-1
u_2199,0,none,-1
u_2200,0,none,-1
u_2201,0,none,-1
u_2202,0,none,-1
u_2203,0,none,-1
u_2204,0,none,-1
u_2205,0,none,-1
u_2206,0,none,-1
u_2207,0,none,-1
u_2208,0,none,-1
u_2209,0,none,-1
u_2210,0,none,-1
u_2211,0,none,-1
u_2212,0,none,-1
u_2213,0,none,-1
u_2214,0,none,-1
u_2215,0,none,-1
u_2216,0,none,-1
u_2217,0,none,-1
u_2218,0,none,-1
u_2219,0,none,-1
u_2220,0,none,-1
u_2221,0,none,-1
u_2222,0,none,-1
u_2223,0,none,-1
u_2224,0,none,-1
u_2225,0,none,-1
u_2226,0,none,-1
u_2227,0,none,-1
u_2228,0,none,-1
u_2229,0,none,-1
u_2230,0,none,-1
u_2231,0,none,-1
u_2232,0,none,-1
u_2233,0,none,-1
u_2234,0,none,-1
u_2235,0,none,-1
u_2236,0,none,-1
u_2237,0,none,-1
u_2238,0,none,-1
u_2239,0,none,-1
u_2240,0,none,-1
u_2241,0,none,-1
u_2242,0,none,-1
u_2243,0,none,-1
u_2244,0,none,-1
u_2245,0,none,-1
u_2246,0,none,-1
u_2247,0,none,-1
u_2248,0,none,-1
u_2249,0,none,-1
u_2250,0,none,-1
u_2251,0,none,-1
u_2252,0,none,-1
u_2253,0,none,-1
u_2254,0,none,-1
u_2255,0,none,-1
u_2256,0,none,-1
u_2257,0,none,-1
u_2258,0,none,-1
u_2259,0,none,-1
u_2260,0,none,-1
u_2261,0,none,-1
u_2262,0,none,-1
u_2263,0,none,-1
u_2264,0,none,-1
u_2265,0,none,-1
u_2266,0,none,-1
u_2267,0,none,-1
u_2268,0,none,-1
u_2269,0,none,-1
u_2270,0,none,-1
u_2271,0,none,-1
u_2272,0,none,-1
u_2273,0,none,-1
u_2274,0,none,-1
u_2275,0,none,-1
u_2276,0,none,-1
u_2277,0,none,-1
u_2278,0,none,-1
u_2279,0,none,-1
u_2280,0,none,-1
u_2281,0,none,-1
u_2282,0,none,-1
u_2283,0,none,-1
u_2284,0,none,-1
u_2285,0,none,-1
u_2286,0,none,-1
u_2287,0,none,-1
u_2288,0,none,-1
u_2289,0,none,-1
u_2290,0,none,-1
u_2291,0,none,-1
u_2292,0,none,-1
u_2293,0,none,-1
u_2294,0,none,-1
u_2295,0,none,-1
u_2296,0,none,-1
u_2297,0,none,-1
u_2298,0,none,-1
u_2299,0,none,-1
u_2300,0,none,-1
u_2301,0,none,-1
u_2302,0,none,-1
u_2303,0,none,-1
u_2304,0,none,-1
u_2305,0,none,-1
u_2306,0,none,-1
u_2307,0,none,-1
u_2308,0,none,-1
u_2309,0,none,-1
u_2310,0,none,-1
u_2311,0,none,-1
u_2312,0,none,-1
u_2313,0,none,-1
u_2314,0,none,-1
u_2315,0,none,-1
u_2316,0,none,-1
u_2317,0,none,-1
u_2318,0,none,-1
u_2319,0,none,-1
u_2320,0,none,-1
u_2321,0,none,-1
u_2322,0,none,-1
u_2323,0,none,-1
u_2324,0,none,-1
u_2325,0,none,-1
u_2326,0,none,-1
u_2327,0,none,-1
u_2328,0,none,-1
u_2329,0,none,-1
u_2330,0,none,-1
u_2331,0,none,-1
u_2332,0,none,-1
u_2333,0,none,-1
u_2334,0,none,-1
u_2335,0,none,-1
u_2336,0,none,-1
u_2337,0,none,-1
u_2338,0,none,-1
u_2339,0,none,-1
u_2340,0,none,-1
u_2341,0,none,-1
u_2342,0,none,-1
u_2343,0,none,-1
u_2344,0,none,-1
u_2345,0,none,-1
u_2346,0,none,-1
u_2347,0,none,-1
u_2348,0,none,-1
u_2349,0,none,-1
u_2350,0,none,-1
u_2351,0,none,-1
u_2352,0,none,-1
u_2353,0,none,-1
u_2354,0,none,-1
u_2355,0,none,-1
u_2356,0,none,-1
u_2357,0,none,-1
u_2358,0,none,-1
u_2359,0,none,-1
u_2360,0,none,-1
u_2361,0,none,-1
u_2362,0,none,-1
u_2363,0,none,-1
u_2364,0,none,-1
u_2365,0,none,-1
u_2366,0,none,-1
u_2367,0,none,-1
u_2368,0,none,-1
u_2369,0,none,-1
u_2370,0,none,-1
u_2371,0,none,-1
u_2372,0,none,-1
u_2373,0,none,-1
u_2374,0,none,-1
u_2375,0,none,-1
u_2376,0,none,-1
u_2377,0,none,-1
u_2378,0,none,-1
u_2379,0,none,-1
u_2380,0,none,-1
u_2381,0,none,-1
u_2382,0,none,-1
u_2383,0,none,-1
u_2384,0,none,-1
u_2385,0,none,-1
u_2386,0,none,-1
u_2387,0,none,-1
u_2388,0,none,-1
u_2389,0,none,-1
u_2390,0,none,-1
u_2391,0,none,-1
u_2392,0,none,-1
u_2393,0,none,-1
u_2394,0,none,-1
u_2395,0,none,-1
u_2396,0,none,-1
u_2397,0,none,-1
u_2398,0,none,-1
u_2399,0,none,-1
u_2400,0,none,-1
u_2401,0,none,-1
u_2402,0,none,-1
u_2403,0,none,-1
u_2404,0,none,-1
u_2405,0,none,-1
u_2406,0,none,-1
u_2407,0,none,-1
u_2408,0,none,-1
u_2409,0,none,-1
u_2410,0,none,-1
